ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number,Parent_WholeSphere
21,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-107_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-107_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2200667,3001896,2558,1817,630,260,1590.866381419815,1022.7918512887229,7.627822160730577,2368940,0.6332380713460951,1673.9104663014973,0,0.733092352300013,0.1310990186882152,1949.224354635217,1987.1056841547206,537.3723104142974,169.4070999535286,149.164338901763,1510.5849828691225,1508.6159687685717,-72.10442894210222,14523.870806352055,0.9289669641274156,593.9069222789258,247994.22009044606,0.045736078172922134,0.021610591560602188,67.5232910859071,0.4464215636253357,0.7362486124038696,0.0470197864206259,0.11269047979110246,0.06285176426172256,0.005610980559140444,0.005610980559140444,0.0687375520611131,0.11789076298972379,0.12570352852344513,1610.9789917772375,958.3335101397091,0.0,1590.866381419815,1022.7918512887229,1680.0,848.0,0.0,1,2
22,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-108_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-108_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2019368,2883420,2441,1965,704,305,1590.0742697715325,1131.7499767253912,3.8621547306434443,2091693,0.6282062995356253,1603.4772193494848,1,0.700337793314883,0.25892282151870116,1821.0853344708764,1830.1084667308658,667.0007496247662,238.1057638503778,209.27493877672023,1430.082327921836,1416.8896430317216,49.2881352730373,9899.824632772106,0.9654227460722008,180.52805301570334,167221.14934346592,0.0373196043074131,0.016832944005727768,138.25413946379496,0.12570352852344513,0.7334282398223877,0.021208652844889958,0.08280865565041434,0.05106431618332863,0.003638823749497533,0.003638823749497533,0.014722321289478082,0.08039500040374935,0.08978274464607239,1471.128643705415,1202.2208580780025,0.0,1590.0742697715325,1131.7499767253912,1468.0,1501.0,0.0,1,1
23,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-109_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-109_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1104743,1765656,2475,1630,864,534,1645.1074304159429,1145.336030189827,9.756441604403603,1258500,0.8261894120016049,1186.002729494902,1,0.6256841649789087,0.10249638552119726,1604.0238624968918,1617.0126777486935,398.02009999496255,137.1016351890841,121.45781160551181,1084.7099630217183,903.6949377072319,-83.85976864336418,11638.07860021627,0.8778251887167262,132.0569916998502,30732.1633655061,0.023560000583529472,0.005060391500592232,25.359809810973204,0.046301569789648056,0.07425764203071594,0.013019520033505885,0.027818382524719416,0.028620392084121704,0.003638823749497533,0.002805490279570222,0.008448668923931976,0.007362783591873287,0.03423137217760086,1619.7949548720073,1143.787309593206,0.0,1645.1074304159429,1145.336030189827,2227.0,1022.0,0.0,1,2
24,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2344036,3240290,2551,1996,678,266,1605.0600340609103,1145.8847086819485,2.402551557314367,2414508,0.6111781293690093,1727.5761428900412,1,0.7234031521869956,0.4162241584184047,1944.39294422464,1984.181695309177,756.6009516250954,267.27394122888103,235.28068344001383,1561.3287427886758,1538.9735583037077,54.06751027419879,8412.468068223505,0.9708131014682908,85.72803001664579,199044.74588757916,0.0373196043074131,0.015716861933469772,144.48102076222108,0.09427765011787415,0.7429003715515137,0.011783921651772618,0.08491539630260762,0.04965764656662941,0.002805490279570222,0.002805490279570222,0.007578048723890073,0.09622742505521367,0.08978274464607239,1466.9527640231904,1188.3246347330348,0.0,1605.0600340609103,1145.8847086819485,1627.0,1594.0,0.0,1,2
25,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1855558,2501664,2463,1757,815,239,1599.6439825648133,1023.7908009342742,4.147740991602573,1953609,0.39661726837649364,1537.065328198411,1,0.7417295048415774,0.24109509297339887,1616.5926542799248,1702.45851638153,663.5397501280537,226.5069337764785,198.20443990990717,1485.132193874095,1484.0062951962732,85.59974678260863,9834.403276534798,0.9498103254028826,151.31010937527753,124215.76209406136,0.04516274109482765,0.01431019976735115,59.457813743104,0.06285176426172256,0.4248109757900238,0.017803283842249388,0.06694253809046193,0.05555137246847153,0.003638823749497533,0.003638823749497533,0.010103716827528992,0.03738252966249806,0.07911136746406555,1610.9932036494567,965.4261986835818,0.0,1599.6439825648133,1023.7908009342742,1784.0,1004.0,0.0,1,1
26,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,231304,442960,1216,1677,656,886,937.113837201259,1278.8079151246843,6.853413034302424,309269,0.7661873552630453,542.6835170294212,1,0.5221780747697309,0.14591269999266654,740.5377207687701,791.3381072588379,170.95028517086482,55.97418226282251,48.08326112068523,505.7458791696976,475.8823174661236,10.66992673973195,4463.237082438957,0.7479055450109775,392.406365503557,21266.327027753927,0.05695803835988045,0.016565091907978058,62.50328743887616,0.6223254799842834,0.6223254799842834,0.10126615883962763,0.09194102578318544,0.06929607689380646,0.008981959894299507,0.008981959894299507,0.09733581901381656,0.059761313467008984,0.10549960285425186,981.2269641878302,1234.5282022966474,0.0,937.113837201259,1278.8079151246843,1098.0,1118.0,0.0,1,1
27,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1532830,2177100,2300,1818,824,343,1551.2415858249121,1097.3418656993927,4.355984593931233,1602150,0.48422871809209045,1397.018171448174,1,0.7040696339166781,0.22956922331479362,1500.4456321490186,1522.2013664426925,577.6028047023318,201.010197376771,176.77386684688435,1324.5028073710898,1312.8020835954048,46.94568530279976,9159.992021565256,0.9567331398433355,86.08891820674762,39660.20286449476,0.023560000583529472,0.00308823399245739,8.743416686781702,0.042647842317819595,0.18938863277435303,0.010830157026889876,0.025873843064459043,0.025532158091664314,0.00194941193331033,0.00194941193331033,0.007769076671797183,0.007853738327770993,0.028620392084121704,1553.6761086828135,1105.7395102389673,0.0,1551.2415858249121,1097.3418656993927,1716.0,1137.0,0.0,1,3
28,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1357122,1900572,2315,1771,809,509,1559.638444443462,1129.1964723878914,3.458822230188739,1431016,0.5609144064629132,1314.5118475807183,1,0.7140597672700639,0.28911575485781255,1448.3024498122795,1512.3577619068842,574.3953342428888,194.23830139205282,168.88457596832222,1233.1472161026863,1199.0116525843591,73.30282821890064,7680.305550595491,0.9483625619839331,84.13143499568105,38142.63587212167,0.023560000583529472,0.005060391500592232,22.54289043372738,0.04965764656662941,0.11356431245803833,0.012706756531593573,0.02810553205395069,0.028620392084121704,0.003638823749497533,0.002805490279570222,0.009316987921996672,0.007506776264152801,0.03423137217760086,1561.8564778087402,1106.76296537054,0.0,1559.638444443462,1129.1964723878914,1595.0,935.0,0.0,1,1
29,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1074514,1486936,2218,1685,876,577,1569.9553332948663,1136.3724818848334,5.713888972803158,1162824,0.5656131092679316,1169.6639330045014,1,0.72263634749579,0.17501215105154788,1293.9763887470501,1347.902073594369,492.284470606173,166.70871877257892,144.40221604947757,1087.8777790027789,1067.1044513106872,-88.95399164703625,8783.68736831351,0.9240555750483306,103.87517771753483,25102.303693499416,0.019638430327177048,0.003921570256352425,17.90550716918865,0.046301569789648056,0.05555137246847153,0.013594448071919228,0.023361541770046193,0.023560000583529472,0.002805490279570222,0.0,0.010129327583408409,0.006391022349479025,0.025532158091664314,1574.187273677034,1118.9742673905916,0.0,1569.9553332948663,1136.3724818848334,1367.0,644.0,0.0,1,2
30,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-64_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-64_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1264856,1702500,2194,1695,832,445,1506.9669590846704,1077.9006337480314,2.8580132992542366,1323341,0.4730640623129554,1269.040849458968,1,0.7429403817914831,0.3498934033165408,1356.1444366466783,1389.0460755496917,542.7964627740309,187.72192071924025,164.01219466856725,1207.2136910870984,1194.801263955844,63.267925286494425,6739.964317417287,0.9558050419355253,48.27959125372581,32511.670008807094,0.019638430327177048,0.00308823399245739,11.266527160912279,0.04321333020925522,0.11783764511346817,0.008304023263454733,0.025703850880105794,0.025532158091664314,0.00194941193331033,0.0,0.006675624189001515,0.007447520497415589,0.028620392084121704,1515.8505864041597,1070.9712903508546,0.0,1506.9669590846704,1077.9006337480314,1136.0,1157.0,0.0,1,1
31,1,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-55_c4.jpg,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-55_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1748421,2396046,2395,1864,804,358,1602.6093560990173,1102.1801448278188,9.949587583208022,1886758,0.36336353792637344,1492.0317550392144,1,0.7297109487881285,0.1005066784564725,1554.5849757137964,1630.2800372942067,628.1791145843675,198.11558482863202,168.07438829280326,1501.2362256510764,1448.3251019124668,-73.17756172117682,14785.311498573119,0.9266800511777346,174.31502607790753,37817.71840656386,0.017398430034518242,0.003921570256352425,26.001745684445268,0.03815293684601784,0.09871921688318253,0.01356748334977487,0.021629640919757803,0.019638430327177048,0.002805490279570222,0.0,0.0073937381915613045,0.005866279716885828,0.025532158091664314,1595.6598863306565,1077.1242942420333,0.0,1602.6093560990173,1102.1801448278188,1483.0,1780.0,0.0,1,1
32,1,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-56_c4.jpg,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-56_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1714809,2226744,2330,1830,809,366,1584.397159100518,1095.3052526549604,3.0529157009920507,1786564,0.3458642122609922,1477.6205976054068,1,0.7700970565094146,0.327555719823855,1528.0469385793995,1582.4212460656613,658.8732806845335,223.67208643783542,194.164878389476,1459.6317382287552,1433.7428747830922,67.78695454324202,8110.921820305168,0.9598363114895408,69.4169000054244,35580.00710226502,0.017398430034518242,0.003921570256352425,31.84672021383908,0.03423137217760086,0.10604235529899597,0.009849162883857036,0.020748670611283836,0.019638430327177048,0.002805490279570222,0.002805490279570222,0.0060660840178922955,0.0054340053877488794,0.023560000583529472,1611.1917202272125,1078.092900043932,0.0,1584.397159100518,1095.3052526549604,1798.0,546.0,0.0,1,1
33,1,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-57_c4.jpg,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-57_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1758513,2412515,2352,1777,749,272,1545.5228144460689,1021.811034095284,4.413217225429862,1830652,0.4317082766776712,1496.331611485524,1,0.7289127735993352,0.22659206400215134,1578.9901659059265,1610.1242188104618,638.6939799309213,220.51049148847815,192.37983262286096,1425.2897754297205,1424.2701043709271,-58.611145995302046,9875.415469843618,0.9605938212177956,107.09897330892272,39737.96469629742,0.019638430327177048,0.003921570256352425,17.93149089824554,0.045736078172922134,0.11388549208641052,0.01251448624782925,0.022597481335820332,0.023560000583529472,0.002805490279570222,0.002805490279570222,0.00950763063330183,0.005533850289291351,0.025532158091664314,1535.7836082171877,1006.7549314167956,0.0,1545.5228144460689,1021.811034095284,995.0,805.0,0.0,1,1
34,1,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-76_c4.jpg,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-76_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1586187,2132712,2348,1788,789,420,1559.6552865456595,1100.2188090054956,4.524506562557728,1666397,0.48430934632726264,1421.1249113800072,1,0.7437417710408156,0.2210185765394701,1521.5794083169937,1564.2956881612888,610.7470834969251,208.98758545291125,181.60396471443016,1363.5796389920285,1331.2249956393193,88.64926910841154,9496.59104733223,0.9518662119530941,132.13403701456264,89919.76148684602,0.03254196047782898,0.008416473865509033,45.742375535306664,0.08303293585777283,0.5639686584472656,0.01609231969486818,0.056689256365640386,0.0373196043074131,0.002805490279570222,0.002805490279570222,0.012556708551345388,0.0562215586192189,0.05106431618332863,1580.8867976671493,1140.7353223687044,0.0,1559.6552865456595,1100.2188090054956,1830.0,1353.0,0.0,1,1
35,1,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-77_c4.jpg,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-77_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1576415,2121288,2320,1797,751,445,1543.482598808055,1133.871675922901,2.9467753736189866,1654438,0.5129043926333133,1416.740596197371,1,0.7431404882316781,0.33935399655925674,1531.7940500459636,1571.4451947172704,620.987117418711,210.51990299145768,182.27451824103116,1347.588794356897,1314.9620727984739,-85.53948916622828,7640.3583284441265,0.9528401789610732,59.00128872215282,71058.49645035609,0.025532158091664314,0.008699214085936546,57.71389704685437,0.05162980407476425,0.3501717746257782,0.0089735800337875,0.045076008824044486,0.03423137217760086,0.00194941193331033,0.00194941193331033,0.007421495467402124,0.03532280452162802,0.045736078172922134,1564.1484556315402,1187.7587455601165,0.0,1543.482598808055,1133.871675922901,1659.0,1169.0,0.0,1,1
36,1,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-78_c4.jpg,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-78_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1382740,1922895,2370,1678,813,443,1553.1151561392596,1062.16496304439,3.305133921568973,1441087,0.5916472938014647,1326.860673954541,1,0.7190928261813567,0.30255960083012073,1481.6666134719799,1556.5224058779238,582.494635168428,194.79968913012402,169.1685549976709,1205.9543604395183,1194.5150656878914,85.60970464145167,7578.263920035148,0.9595118129578575,47.13546380249318,45000.907314944896,0.017398430034518242,0.005328234285116196,58.21987820595416,0.03254196047782898,0.33920976519584656,0.00722714869710107,0.03254473531896444,0.019638430327177048,0.0,0.0,0.005137032914866718,0.031623907976043475,0.03423137217760086,1605.4591447008036,1087.6534129734284,0.0,1553.1151561392596,1062.16496304439,1650.0,1064.0,0.0,1,2
37,1,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-79_c4.jpg,EF5Day9-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-79_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1438222,1931392,2298,1702,770,438,1537.022059181406,1064.8949098261603,3.0048303957389035,1492667,0.5666487690496372,1353.2188014168644,1,0.7446556680363179,0.33279748548140425,1493.2055039242096,1537.5467472568112,588.4114206913391,204.9968940035667,179.10053042914194,1260.6430473001437,1230.3407832949974,-82.46906764040293,7369.327845172078,0.963525019311072,57.820175036322325,53086.47210144997,0.023560000583529472,0.006176469847559929,43.288358877258446,0.046301569789648056,0.38299646973609924,0.009086936199327727,0.036911180681042266,0.025532158091664314,0.00194941193331033,0.00194941193331033,0.007450997216474071,0.03130560968538959,0.03563019260764122,1580.2019423868076,1061.8322801302631,0.0,1537.022059181406,1064.8949098261603,1607.0,1017.0,0.0,1,2
38,1,EF5Day9-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-71_c4.jpg,EF5Day9-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-71_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1266234,1958196,2176,1774,852,295,1560.9172562101476,1110.6854933606269,6.19516820395813,1429546,0.43845753866445375,1269.7319408789338,1,0.6466329213214612,0.16141611770300182,1377.155247563838,1480.4502693437562,472.1281605665987,154.13308343287264,130.73637596323374,1305.0816036868725,1237.7209022648929,-27.630255891310153,9928.610383315985,0.8857595348453285,160.10248322598636,68354.41103842668,0.04321333020925522,0.008981958031654358,9.566196279213091,0.06228627637028694,0.23540744185447693,0.018584153595587505,0.053982447982305545,0.05106431618332863,0.008981959894299507,0.008416470140218735,0.008031390635953067,0.021202584091622876,0.060046274214982986,1560.6358977038715,1101.1234355986503,0.0,1560.9172562101476,1110.6854933606269,1357.0,1064.0,0.0,1,2
39,1,EF5Day9-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-72_c4.jpg,EF5Day9-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-72_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1001140,1403770,2144,1652,918,507,1545.0603242303773,1080.1889106418682,11.25234365927905,1095457,0.4215744827127383,1129.022160019971,1,0.713179509463801,0.08887037494410041,1191.8679939765932,1274.3641551770042,495.63091106185055,158.4209246161559,134.03357788255897,1128.5561210308656,1080.7784809420857,74.13273696628814,11897.99638511611,0.9139016866933162,365.1472369916737,56474.63323023636,0.045736078172922134,0.009249802678823471,27.00098300562177,0.08388901501893997,0.4999474585056305,0.035201700278769274,0.05641032545921286,0.054985880851745605,0.008981959894299507,0.008416470140218735,0.01853369676575482,0.01763402598419626,0.06537450850009918,1571.7074441609793,1084.545983360333,0.0,1545.0603242303773,1080.1889106418682,1586.0,1106.0,0.0,1,1
40,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-01_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,2134175,2907203,2535,1877,572,396,1554.00015415793,1130.4895788770837,3.4852245570108398,2199957,0.7000045545888138,1648.4283440250492,1,0.7340990636016818,0.2869255577774496,1953.4316954647352,1979.0949951935102,687.1884748742517,244.87158628419584,216.8340379184043,1431.256776416105,1395.0205433842848,79.1491291259266,9667.970773009196,0.9700985064708083,100.61788422823884,69743.26116808341,0.019638430327177048,0.006727060303092003,115.3919348081266,0.06986156105995178,0.3754211962223053,0.012014075728744935,0.03267926068297277,0.025532158091664314,0.003638823749497533,0.002805490279570222,0.006500800429962927,0.025147871861368232,0.03423137217760086,1443.2428818998314,1098.1148161643102,0.0,1554.00015415793,1130.4895788770837,1189.0,913.0,0.0,1,1
41,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-02_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-02_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1309831,1865875,2296,1830,921,473,1585.31160813876,1174.6052918277244,3.885857259449031,1383232,0.6747449618391409,1291.4056783675696,1,0.7019928987740336,0.2573434722977416,1508.6821043956031,1583.5924349402533,520.324898500927,184.34114322877682,162.60688792299052,1136.28318726092,1113.4842927731308,48.017099578871246,7997.531993360434,0.9469351489844076,52.957414966542274,36712.19321206841,0.023560000583529472,0.005060391500592232,15.928817264182355,0.03423137217760086,0.2468894124031067,0.007690591775565245,0.028028190821616228,0.028620392084121704,0.0,0.0,0.00434160813563144,0.009060887960443995,0.03423137217760086,1593.840210677402,1188.0585501012276,0.0,1585.31160813876,1174.6052918277244,1626.0,1298.0,0.0,1,2
42,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-12_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-12_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1986818,2691711,2523,1832,642,401,1597.8044964360097,1101.5609673357096,2.0335251394213842,2045446,0.6933305877657868,1590.5015705090098,1,0.7381245609205446,0.49175689083663765,1878.8771717338627,1880.2555677354076,640.0328116589023,237.13027564673862,211.53959440256097,1364.7139460379808,1353.955830879575,-84.39746308271388,7125.3917703090065,0.9713373024758415,60.37606399995275,84166.07537692157,0.025532158091664314,0.006727060303092003,127.7558721330137,0.04124117270112038,0.5897834897041321,0.009876666775716138,0.04236224726015245,0.03225921839475632,0.002805490279570222,0.002805490279570222,0.004454520651673604,0.043503645975127674,0.039559606462717056,1470.1067017822907,1097.7092008521915,0.0,1597.8044964360097,1101.5609673357096,1161.0,1120.0,0.0,1,2
43,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-03_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-03_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1633280,2254314,2363,1768,804,322,1580.740955010776,1063.7510959541537,4.284692761652391,1717078,0.6350618730821723,1442.0668096953923,1,0.7245130891260047,0.23338896290299008,1643.5141502952965,1706.5925114097975,607.8963727478558,212.65493484133327,185.9247159470736,1303.7548857596737,1269.5510317440157,54.1411886018338,9377.673262432387,0.9511973247575242,84.54081465117633,61211.94454011321,0.025532158091664314,0.007009802386164665,43.780306323343666,0.04124117270112038,0.4133062958717346,0.01039478847303287,0.03747792450780834,0.03254196047782898,0.002805490279570222,0.00194941193331033,0.006213840534106238,0.024716589970993533,0.037587448954582214,1563.5270452205525,1104.005245199913,0.0,1580.740955010776,1063.7510959541537,1431.0,995.0,0.0,1,2
44,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1999428,2804960,2562,1847,697,343,1642.6550778522658,1085.7296896912517,3.2882042756303007,2071994,0.6593209798291875,1595.540910303066,1,0.7128187211225828,0.3041173589521942,1845.1405236591459,1867.1261339288249,658.3805890212742,234.61492076581027,207.51144546747295,1411.6923237632323,1387.2902818053356,-77.7644100249495,9089.441769033561,0.9649776978118663,92.1791284258943,68071.33267844096,0.019638430327177048,0.0058937277644872665,117.29521637477974,0.03815293684601784,0.37766826152801514,0.011759041768834584,0.03404540332457131,0.025532158091664314,0.0,0.0,0.007211208370477931,0.02871454871417929,0.03423137217760086,1525.582166365657,1092.9478044350801,0.0,1642.6550778522658,1085.7296896912517,1281.0,1095.0,0.0,1,1
45,1,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-04_c4.jpg,EF5Day11-17_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-04_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1500905,2082267,2376,1760,837,407,1595.7359559732295,1081.1280680656005,2.802572971553118,1572288,0.620001950794784,1382.393431296145,1,0.7208033359794878,0.3568149732942812,1563.1021421411792,1597.8992458850464,581.3441321626976,206.10051369540275,180.6931099959265,1269.1873934135058,1226.4103600985266,61.59994348540212,7270.4283502354665,0.9545992846094354,30.682820418733172,34761.515171009,0.017398430034518242,0.003921570256352425,12.689137968551446,0.03423137217760086,0.19470903277397156,0.004910036872896971,0.023160370024091465,0.019638430327177048,0.00194941193331033,0.00194941193331033,0.002639674849657375,0.010819423933588581,0.025532158091664314,1595.040860818179,1093.7981535077101,0.0,1595.7359559732295,1081.1280680656005,1503.0,1163.0,0.0,1,2
