Channel_Brightfield,Channel_Fluorescence,Count_SpheroidMask,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RescaleIntensity,ExecutionTime_06EnhanceEdges,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08MeasureObjectIntensityDistribution,FileName_Brightfield,FileName_Fluorescence,Frame_Brightfield,Frame_Fluorescence,Group_Index,Group_Length,Group_Number,Height_Brightfield,Height_Fluorescence,ImageNumber,ImageSet_ImageSet,MD5Digest_Brightfield,MD5Digest_Fluorescence,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RescaleIntensity,ModuleError_06EnhanceEdges,ModuleError_07IdentifyPrimaryObjects,ModuleError_08MeasureObjectIntensityDistribution,PathName_Brightfield,PathName_Fluorescence,ProcessingStatus,Scaling_Brightfield,Scaling_Fluorescence,Series_Brightfield,Series_Fluorescence,Threshold_FinalThreshold_SpheroidMask,Threshold_OrigThreshold_SpheroidMask,Threshold_SumOfEntropies_SpheroidMask,Threshold_WeightedVariance_SpheroidMask,URL_Brightfield,URL_Fluorescence,Width_Brightfield,Width_Fluorescence
-1,-1,1.0,0.0,0.0,3.125,0.0,1.3125,0.515625,12.359375,6.515625,AmilorideEF5Day13-11_ER_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-72_c4.jpg,AmilorideEF5Day13-11_ER_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-72_c1.jpg,0,0,1,193,1,2208,2208,1,b'eLu1ms/psxlt/Iw2fkZw44f+EWVCpYgCZTE7ACGDLXk=',a7b197d65f6a0c14dd18ece9042a6927,74497f1335c961551bc984fd27710e74,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,Done,255,255,0,0,0.02794734761118889,0.027947348,-12.65976429974562,0.6956016074708067,file:///C:/Overflow/EF5%20Consistent%20staining/Altered%20ER%20and%20CA9%20White_Black/AmilorideEF5Day13-11_ER_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-72_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Altered%20ER%20and%20CA9%20White_Black/AmilorideEF5Day13-11_ER_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-72_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,3.265625,0.0,1.921875,0.59375,14.921875,1.703125,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-01_c4.jpg,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-01_c1.jpg,0,0,2,193,1,2208,2208,2,b'eLu1ms/psxlt/NCiToW1auJRmjWES0P06DEwHG3WDIIoMKFSFICyhR0A3UYWbw==',186f38795f45c32326af629b5d133b91,029bd1e6d9cba034ef6c02c5defcb1fa,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.014211717061698437,0.014211717,-12.813422478920055,1.321240572674326,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-01_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-01_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,3.359375,0.0,1.9375,0.625,15.09375,1.5,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-02_c4.jpg,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-02_c1.jpg,0,0,3,193,1,2208,2208,3,b'eLu1ms/psxlt/NCiToW1auJRmjWES0P06DEYbdYMhigwoVIUgLKFHQDfaRZx',186f38795f45c32326af629b5d133b91,029bd1e6d9cba034ef6c02c5defcb1fa,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.014211717061698437,0.014211717,-12.813422478920055,1.321240572674326,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-02_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-02_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,3.328125,0.0,1.921875,0.6875,19.125,27.640625,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-02_c4.jpg,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-02_c1.jpg,0,0,4,193,1,2208,2208,4,b'eLu1ms/psxlt/NCiToW1auJRmjWEiwP06DEYbdYMhigwoVIUgLKFHQDhsBZz',469a09b5438a98cdc83e44acbf406ec3,a176578490fe069eeb6e419d6ed44d47,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.00858388002961874,0.00858388,-12.866500309088359,0.9875718752710292,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-02_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-02_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.78125,0.0,1.828125,0.6875,18.40625,27.9375,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-03_c4.jpg,Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-03_c1.jpg,0,0,5,193,1,2208,2208,5,b'eLu1ms/psxlt/NCiToW1auJRmjWEiwP06DEwHm3WDIIoMKFSFICyhR0A49MWdQ==',469a09b5438a98cdc83e44acbf406ec3,a176578490fe069eeb6e419d6ed44d47,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.00858388002961874,0.00858388,-12.866500309088359,0.9875718752710292,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-03_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-11_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-03_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,2.0625,0.0,1.671875,0.609375,20.140625,1.46875,Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-03_c4.jpg,Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-03_c1.jpg,0,0,6,193,1,2208,2208,6,b'eLu1ms/psxlt/NCiToW1auIRJaoJMaUhevQYGI82awZBFJhQKQpA2cIOAOk5Fnk=',47ea60efe21be83a0f592fda9668735e,51b42c05a62db7985dcdcabc9d04a888,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.009435433894395828,0.009435434,-12.870568226637115,1.3391577486261752,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-03_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-03_c1.jpg,3120,3120
-1,-1,0.0,0.0,0.0,2.0625,0.0,1.671875,0.609375,19.96875,1.5,Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-04_c4.jpg,Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-04_c1.jpg,0,0,7,193,1,2208,2208,7,b'eLu1ms/psxlt/NCiToW1auIRJaoJMaUhevQYmIw2awZBFJhQKQpA2cIOAOtcFns=',47ea60efe21be83a0f592fda9668735e,51b42c05a62db7985dcdcabc9d04a888,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.009435433894395828,0.009435434,-12.870568226637115,1.3391577486261752,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-04_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/Amiloride_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image%20Export-04_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.140625,0.0,1.5625,0.71875,14.96875,16.3125,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-33_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-33_c1.jpg,0,0,8,193,1,2208,2208,8,b'eLu1ms/psxlt/NCqpkEUpibElAToMWNsPNqiGdjQN6FS6IMygx0A6PsRuw==',16b45f2e378ed7130f976927dd21e749,ee360129d1c153141aa3be54488cf12b,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.022660456597805023,0.022660457,-12.65722416628924,1.738664365807823,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-33_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-33_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.078125,0.0,1.71875,0.59375,15.421875,17.0,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-34_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-34_c1.jpg,0,0,9,193,1,2208,2208,9,b'eLu1ms/psxlt/NCqpkEUpibElAToMWNsMtqiGdjQN6FS6IMygx0A6xkRvQ==',16b45f2e378ed7130f976927dd21e749,ee360129d1c153141aa3be54488cf12b,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.022660456597805023,0.022660457,-12.65722416628924,1.738664365807823,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-34_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image%20Export-34_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.0625,0.0,1.65625,0.59375,15.5625,16.203125,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-34_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-34_c1.jpg,0,0,10,193,1,2208,2208,10,b'eLu1ms/psxlt/NCqpkEUpiZEpE1j9JgxNhlt0Qxs6JtQKfRBmcEOAO1bEb8=',91bd79101b8eeb87e0d28c1771c0e672,419d9a346b5121066b65563dae2211e1,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.025481950491666794,0.02548195,-12.732809452204064,1.7761751196394937,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image%20Export-34_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image%20Export-34_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.09375,0.0,1.703125,0.640625,15.484375,15.609375,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-35_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-35_c1.jpg,0,0,11,193,1,2208,2208,11,b'eLu1ms/psxlt/NCqpkEUpiZEpE1j9JgxNh1t0Qxs6JtQKfRBmcEOAO95EcE=',91bd79101b8eeb87e0d28c1771c0e672,419d9a346b5121066b65563dae2211e1,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.025481950491666794,0.02548195,-12.732809452204064,1.7761751196394937,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image%20Export-35_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image%20Export-35_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.15625,0.0,1.8125,0.59375,14.96875,14.9375,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-35_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-35_c1.jpg,0,0,12,193,1,2208,2208,12,b'eLu1ms/psxlt/NCqpkEUpibkpE1j09EWzcCGvgmVQh+UGewA8bsRww==',1f02c609e54ebc8e758afce8cec0eea2,2ffcbf888b3d33ff08575ad08ec86d68,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.029946252703666687,0.029946253,-12.695665925596671,1.8284340738648768,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image%20Export-35_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image%20Export-35_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.09375,0.0,1.796875,0.625,15.109375,14.96875,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-36_c4.jpg,DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-36_c1.jpg,0,0,13,193,1,2208,2208,13,b'eLu1ms/psxlt/NCqpkEUpibkpE1js9EWzcCGvgmVQh+UGewA89kRxQ==',1f02c609e54ebc8e758afce8cec0eea2,2ffcbf888b3d33ff08575ad08ec86d68,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.029946252703666687,0.029946253,-12.695665925596671,1.8284340738648768,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image%20Export-36_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-14_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image%20Export-36_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.234375,0.0,1.875,0.59375,15.0,11.359375,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-04_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-04_c1.jpg,0,0,14,193,1,2208,2208,14,b'eLu1ms/psxlt/NCqpkGqPokpBzFyt4HJaJNmgIPfhErBD8oOdgAuLxJt',8109eaf87d4d8a83e1e678c4f6cda3d9,02a69ddfb4914aada952debb22dc77fe,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.0292561873793602,0.029256187,-12.745482278747321,1.6787045359055002,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-04_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-04_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.015625,0.0,2.046875,0.59375,14.796875,11.390625,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-05_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-05_c1.jpg,0,0,15,193,1,2208,2208,15,b'eLu1ms/psxlt/NCqpkGqPokpBzFyt4HpaJNmgIPfhErBD8oOdgAwThJv',8109eaf87d4d8a83e1e678c4f6cda3d9,02a69ddfb4914aada952debb22dc77fe,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.0292561873793602,0.029256187,-12.745482278747321,1.6787045359055002,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-05_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image%20Export-05_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.09375,0.0,1.796875,0.625,15.5625,16.765625,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-05_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-05_c1.jpg,0,0,16,193,1,2208,2208,16,b'eLu1ms/psxlt/NCqpkGqPskqBw1MR5s0Axz8JlQKflB2sAMAMpEScQ==',a37a5aff9632381f7fc03ead32e3d35c,ace36f972d8e97bb2019b0e1946b4529,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.020501479506492615,0.02050148,-12.764769686401014,1.207177420300634,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image%20Export-05_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image%20Export-05_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.15625,0.0,1.46875,0.53125,15.75,17.75,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-06_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-06_c1.jpg,0,0,17,193,1,2208,2208,17,b'eLu1ms/psxlt/NCqpkGqPskqBw3MRps0Axz8JlQKflB2sAMANLAScw==',a37a5aff9632381f7fc03ead32e3d35c,ace36f972d8e97bb2019b0e1946b4529,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.020501479506492615,0.02050148,-12.764769686401014,1.207177420300634,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image%20Export-06_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image%20Export-06_c1.jpg,3120,3120
-1,-1,3.0,0.0,0.0,1.90625,0.0,1.8125,0.5625,18.484375,28.046875,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-06_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-06_c1.jpg,0,0,18,193,1,2208,2208,18,b'eLu1ms/psxlt/NCqpkGqPskqCAzMRps0Axz8JlQKflB2sAMANLQScw==',9c2e1c175f19bac67e9ebb15381c0f2a,dd1aa70ab2397f1ed0791aa9b96bce93,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.009916797280311584,0.009916797,-12.923915389079392,1.2321696414331038,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-06_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-06_c1.jpg,3120,3120
-1,-1,3.0,0.0,0.0,2.40625,0.0,1.59375,0.578125,19.03125,27.921875,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-07_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-07_c1.jpg,0,0,19,193,1,2208,2208,19,b'eLu1ms/psxlt/NCqpkGqPskqCAzMR5s0Axz8JlQKflB2sAMANtMSdQ==',9c2e1c175f19bac67e9ebb15381c0f2a,dd1aa70ab2397f1ed0791aa9b96bce93,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.009916797280311584,0.009916797,-12.923915389079392,1.2321696414331038,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-07_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image%20Export-07_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.46875,0.0,1.765625,0.671875,16.078125,15.84375,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-07_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-07_c1.jpg,0,0,20,193,1,2208,2208,20,b'eLu1ms/psxlt/NCqpkGqPokpCDDKQQPz0SbNAAe/CZWCH5Qd7AA5FhJ3',c83d76d6e149451818889e880d74a085,06dc274fa4e90f6709216c094fdb3f15,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.03164517879486084,0.03164518,-12.760790341215998,1.531070993715999,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-07_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-07_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,1.984375,0.0,1.71875,0.65625,15.875,15.59375,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-08_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-08_c1.jpg,0,0,21,193,1,2208,2208,21,b'eLu1ms/psxlt/NCqpkGqPokpCDDKQQOL0SbNAAe/CZWCH5Qd7AA7NRJ5',c83d76d6e149451818889e880d74a085,06dc274fa4e90f6709216c094fdb3f15,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.03164517879486084,0.03164518,-12.760790341215998,1.531070993715999,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-08_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image%20Export-08_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.15625,0.0,1.625,0.59375,14.640625,9.40625,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-08_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-08_c1.jpg,0,0,22,193,1,2208,2208,22,b'eLu1ms/psxlt/NCqpkGqPgknTWPM3G1gMdqkGeDgN6FS8IOygx0AOzkSeQ==',29319dd66ee3f6b094e470f3ce0981c3,100b68ae747156f1f2b863c54f17c374,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.017781894654035568,0.017781895,-12.879106814975328,1.616098091536131,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-08_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-08_c1.jpg,3120,3120
-1,-1,1.0,0.0,0.0,2.1875,0.0,1.78125,0.5625,14.625,9.765625,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-09_c4.jpg,DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-09_c1.jpg,0,0,23,193,1,2208,2208,23,b'eLu1ms/psxlt/NCqpkGqPgknTWPM3G1gOdqkGeDgN6FS8IOygx0APVgSew==',29319dd66ee3f6b094e470f3ce0981c3,100b68ae747156f1f2b863c54f17c374,0,0,0,0,0,0,0,0,0,0,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,Done,255,255,0,0,0.017781894654035568,0.017781895,-12.879106814975328,1.616098091536131,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-09_c4.jpg,file:///C:/Overflow/EF5%20Consistent%20staining/DMSO_EF5Day13-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image%20Export-09_c1.jpg,3120,3120
